,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
36,"Urphantasie, gestaltetest du dirnoch höhere Wesen, als die Menschen sind?ich weiß es nicht; mich trägt die Erde hier.Doch weiß ich, daß in jedem Menschenkindein tieferes Geschehn sich offenbartaus Keimen, die uns noch verborgen sind.Ewig erhält und bildet sich die Artund züchtet von Geschlecht sich zu Geschlecht,beseelter Staub, der wandelnd sich bewahrt.Was hilft dir, Tod, dein unfruchtbares Recht!Du mähst und mähst, doch wirkt dein Thun nicht fort,dein Sieg bleibt nur ein ewiges Gefecht.Sieh! diese Erde ist für uns der Ort,lebend zu leiden, fühlend zu vergehn,und zu erhalten uns in Bild und Wort.In unsern Werken bleiben wir bestehn,endloses Leben, dem wir Formen sindzu höchster Art. Der Mensch mit seinen Wehn,Urphantasie, ist doch dein liebstes Kind.",l00140087,Gewissheit,"Evers, Franz",6,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
37,"Wie soll ich meine Seele halten, daßsie nicht an deine rührt? Wie soll ich siehinheben über dich zu andern Dingen?Ach gerne möcht ich sie bei irgendwasVerlorenem im Dunkel unterbringenan einer fremden stillen Stelle, dienicht weiterschwingt, wenn deine Tiefen schwingen.Doch alles, was uns anrührt, dich und mich,nimmt uns zusammen wie ein Bogenstrich,der aus zwei Saiten eine Stimme zieht.Auf welches Instrument sind wir gespannt?Und welcher Geiger hat uns in der Hand?o süßes Lied.",l00140145,"Liebes-Lied [Aus ""Neue Gedichte""]","Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]",1,13,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
38,"Sterne kommen.. Welt und Weh geht schlafen,was dich mit Gedankenglut entfacht..Alles laute Leben will sich wenden.Sieh! an allen Himmelsendenstehn die Feuer froher Nacht.Was dahinter ruht, ist Schweigen:Fühle du's! — den ewigen Reigenhat noch keiner ausgedacht.",l00140088,Erntelieder,"Evers, Franz",1,8,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
39,"Und immer fremder sind mir Tag und Räume...Was weht um mich? Man sagt: ein Menschenwort.Was rauscht um mich? Man sagt: die alten Bäume,die rauschen noch aus meiner Kindheit fort.Und Gärten stehn im abendlichen Land,ihr Schalten grüßt mich kühl und altbekannt.Ich aber wandre dunkel fort, im Innernein uralt Schattenbild, das leise weint.Die nenn' ich Mutter, diesen nenn' ich Freundund lächle tief und kann mich nicht erinnern.",l00140167,Leben,"Greiner, Leo",2,9,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
40,"An ferne Berge schlug die DonnerkeulenEin rasch verrauschtes Nachmittagsgewitter.Die Bauern zogen heim auf müden Gäulen,Und singend kehrte Winzervolk und Schnitter.Auf allen Dächern qualmten blaue Säulen,Genügsam himmelan, ein luftig Gitter.Nun ist es Nacht, es geistern schon die Eulen,Einsam aus einer Laube klingt die Zither.",l00140013,(Sommernacht) [Sicilianen],"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",1,8,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
41,Der hügel wo wir wandeln liegt im schatten ∙Indes der drüben noch im lichte webtDer mond auf seinen zarten grünen mattenNur erst als kleine weisse wolke schwebt.Die strassen weithin-deutend werden blasser ∙Den wandrern bietet ein gelispel halt ∙Ist es vom berg ein unsichtbares wasserIst es ein vogel der sein schlaflied lallt?Der dunkelfalter zwei die sich verfrühtenVerfolgen sich von halm zu halm im scherz..Der rain bereitet aus gesträuch und blütenDen duft des abends für gedämpften schmerz.,l00140111,"Der hügel wo wir wandeln liegt im schatten [Aus ""Das Jahr der Seele""]","George, Stefan",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
42,"Frei will ich sein.Meinen Jungen im Arm, in der Faust den Pflug,Und ein fröhlich Herz, und das ist genug.Und schleichen die Wünsche wie schmeichelnde Panther,Tobt einer im Blut mir, ein höllengesandter,Daß ich Ruhe nicht finde bei Tag und Nacht,Daß ich ganz wirr bin und überwacht,Daß mir die Wangen einfallen und bleichen,Und kann doch und kann doch den Wunsch nicht erreichen:Ich schluck ihn zu den begrabenen andern,Fein still, und es säumt schon das rastlose Wandern.Das Wort klingt herb und hat traurigen Mund,Und tröstet mich doch und macht mich gesund.Meinen Jungen im Arm, in der Faust den Pflug,Und ein fröhlich Herz, und das ist genug.Frei will ich sein.Bietet der Staat mir Würden und Amt,Und trüg er mirs an auf purpurnem Samt,Ich winke den Bringern, ich lache dem Tand,Und wehre sie ab mit verneinender Hand.Mich schaudert vor Joch und Fessel und Druck,Vor des Dienstes grauem Bedientenschmuck,Vor des Dienstes Sklavenarbeiten,Vor seinen Rücksichtslosigkeiten.Ich beuge den Menschen nicht meinen Nacken,Und lasse sie nicht an den Kragen mir packen.Der Geier des Ehrgeizes richtet den SchnabelEwig nur gegen den eigenen Nabel,Und frißt sich selbst in den Eingeweiden,Und schafft sich selbst nur die bittersten Leiden.Weg da, ihr Narren, und laßt mich in Ruh,Und dröhnend werf ich mein Hoftor zu.Meinen Jungen im Arm, in der Faust den Pflug,Und ein fröhlich Herz, und das ist genug.Frei will ich sein.Doch ruft mich der Kaiser in Not und Gefahr,Ich entstürze dem Haus mit gesträubtem Haar,Bin um ihn, wenn er von Feinden umdrängt,Bis wieder die Streitaxt am Nagel hängt.Muß das Vaterland drangvoll die Sturmflaggen hissen,Ho heida! die Klinge der Scheiden entrissen.Und droht es von Osten und dräut es von West,Wir schlachten den Bären, den Hahn uns zum Fest.Fällt neidisch uns an auch die ganze Welt,Sie lernt uns schon kennen, der Angriff zerspellt.Und der Friede strahlt auf von Sonnen gezogen,Der Taifun erstarb in sanft plätschernden Wogen,Der Ackersmann sät und der alte VerkehrFindet verkettete Straßen nicht mehr.Dann stemm ich die Spitze von meinem SchwertFest auf den häuslichen Feuerherd,Umfasse den Griff mit der einen Hand,Und trockne das Blut von Rill und Rand,Und schleif es, gewärtig zu neuem Tanz,Doch heute bedeckt es ein Eichenkranz.Meinen Jungen im Arm, in der Faust den Pflug,Und ein fröhlich Herz, und das ist genug.Frei will ich sein!",l00140021,Cincinnatus,"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",3,23,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
43,"Doch weit und hoch und funkelnd spannt die Nachtihr Grauen aus um Turm und Hain und Garten.Im Tal bezeugt ein Lichtlein ihre Macht.Die Stadt schläft, von den Sternen bewacht.Und über die Wipfel deutend, die frosterstarrten,fragt das Weib mit Vorbedacht:Doch wenn nach unsern göttlichen Augenblickendie menschlichen Stunden das Herz beschleichen?können wir uns wie diese Eichenmit sichern Wurzeln in jedes Schicksal schicken?Das Kind kann's noch — da sprachst du wahr;sie denkt schon dran, hier Spielgefährten zu finden.Sie kann ihr Herz noch frei an Alles binden;selbst ihren Büchern bringt sie's dar.Wir aber, die wir nicht mehr einsam sindund doch den Zwiespalt dieser Welt empfinden,dürfen wir träumen wie ein Kind?Das Licht im Tal erzittert; sie sehn's verschwinden.Des Mannes Lächeln wird seltsam wild.Es ist ein Lächeln, das allem Schicksal gilt.Sein Blick erhebt sich in die nächtigen Fernen,als lese er die Antwort aus den Sternen,seltsam mild:Es ist in uns ein Ewig Einsames —es ist Das, was uns Alle eint.Es tut sich kund als Urgemeinsames,je eigner es die Seele meint.Sie wurzelt rings im grenzenlos Alleinen;sie liebt es, sich im Weltspiel zu entzwein,um immer wieder selig sich zu einendurch Zwei, die grenzenlos allein.So lebt die Liebe — das ist kein Traum.So, Kind, erlebt dein Herz im dürrsten Baum,was ihm wohl oder wehe tut;nur leiser, ferner, nicht so nah dem Blut.Zwei Menschen lächeln über Zeit und Raum.",l00140043,"Aus ""Zwei Menschen""","Dehmel, Richard",5,1,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
44,"Noch spür ich ihren Atem auf den Wangen:Wie kann das sein, daß diese nahen TageFort sind, für immer fort, und ganz vergangen?Dies ist ein Ding, das keiner voll aussinnt,Und viel zu grauenvoll, als daß man klage:Daß alles gleitet und vorüberrinnt.Und daß mein eignes Ich, durch nichts gehemmt,Herüberglitt aus einem kleinen Kind,Mir wie ein Hund unheimlich stumm und fremd.Dann: daß ich auch vor hundert Jahren warUnd meine Ahnen, die im Totenhemd,Mit mir verwandt sind wie mein eignes Haar,",l00140155,I. Über Vergänglichkeit [Terzinen],"Hofmannsthal, Hugo von [alt. Pseudonym Loris]",4,3,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
45,"Doch hatte niemals tiefere Macht dein Blick,als da du, Abschied fühlend, still am Uferstandest, schwandest. Nur der Blick nochblieb und bebte über den Wassern.Dunkel folgte der Schein den leuchtenden FurchenUnd ich sah den Schaum der tiefen Flut,sah dein weißes Kleid zerfließen:du Seele — Seele — —",l00140027,Auf See,"Dehmel, Richard",2,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
46,"Die Sonne leiht dem Schnee das Prachtgeschmeide,Doch ach! wie kurz ist Schein und Licht.Ein Nebel tropft, und traurig zieht im LeideDie Landschaft ihren Schleier dicht.Ein Häslein nur fühlt noch des Lebens Wärme,Am Weidenstumpfe hockt es bang.Doch kreischen hungrig schon die RabenschwärmeUnd hacken auf den sichern Fang.Bis auf den schwarzen Schlammgrund sind gefrorenDie Wasserlöcher und der See.Zuweilen geht ein Wimmern, wie verloren,Dann stirbt im toten Wald ein Reh.",l00140009,Die Sonne leiht dem Schnee das Prachtgeschmeide [Haidebilder],"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
47,"Die Blätter fallen, fallen wie von weit,als welkten in den Himmeln ferne Gärten;sie fallen mit verneinender Gebärde.Und in den Nächten fällt die schwere Erdeaus allen Sternen in die Einsamkeit.Wir alle fallen. Diese Hand da fällt.Und sieh dir andre an: es ist in allen.Und doch ist Einer, welcher dieses Fallenunendlich sanft in seinen Händen hält.",l00140140,"Herbst [Aus ""Das Buch der Bilder""]","Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]",4,2,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
48,Komm in den totgesagten park und schau:Der schimmer ferner lächelnder gestade ∙Der reinen wolken unverhofftes blauErhellt die weiher und die bunten pfade.Dort nimm das tiefe gelb ∙ das weiche grauVon birken und von buchs ∙ der wind ist lau ∙Die späten rosen welkten noch nicht ganz ∙Erlese küsse sie und flicht den kranz ∙Vergiss auch diese lezten astern nicht ∙Den purpur um die ranken wilder rebenUnd auch was übrig blieb von grünem lebenVerwinde leicht im herbstlichen gesicht.,l00140107,"Komm in den totgesagten park und schau [Aus ""Das Jahr der Seele""]","George, Stefan",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
49,"Die menschenblasse Rose legte ichAuf deine kalten, überkreuzten Hände,Und strich dein Haar zurück und pflegte dich,Ob ich dein jubelnd Leben wiederfände.Im Zimmer, irrgeflogen, regte sichEin Schmetterling: die alte Grablegende.Ich schloß den Sarg. Der Kummer fegte michIn fernes Land aus trostlosem Gelände.",l00140012,(Souvenir de la malmaison) [Sicilianen],"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",1,8,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
50,"Meine Finger krümme ich zum Spiele;aber deine Saiten sind ein Mißton;aber dein Gehäuse ist zerborsten,arme Laute!Brennend ein Zündholz führ' ich nah' zum Dochte;doch das Öl verzehrten andre Nächte,und der Docht ist nur wie Ruß und Kohle,arme Lampe!Vor dem Fenster hocken plumpe Fratzen,glotzen mit der Stirne durch die Scheiben,kratzen mit den Nägeln an dem Glase,arme Seele!",l00140104,Meine Finger krümme ich zum Spiele,"Calé, Walter",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
51,"Im Irren war ich überlang gegangen,Nun senkte heimwärts sich mein müder Pfad;Ich saß allein; der Himmel war umhangen,Und schluchzend schlug die Seeflut ans Gestad.Zum Ufer sah ich starke Wogen rollen,Stahlgrün geharnischt und die Helme blank;Ich sah ihr Drängen und vernahm ihr Grollen,Indeß ein Träumen meine Brust bezwang.Und da ich so, die Augen halb geschlossen,In wachem Schlummer saß und einsam sann:Ahnt' ich, wie alles, das ich kaum genossen,Wie selbst das helle Bild um mich zerrann.Das Leid verflog, das ich als mein empfunden,Die Stürme schwiegen, die in mir gewühlt;Ich rührte sacht die Narben alter Wunden,Ich hab' verwundert keinen Schmerz gefühlt...Begehrt' ich einst, das Glück der Welt zu zwingen?Und schlug mein Herz verlangend einst und heiß?Mir schien mein Sein, mein Wollen und mein RingenEin wüster Traum, des Ende niemand weiß.Geträumt die Schläge, die so tief mich trafen,Geträumt auf meinem Pfad das späte Licht...Als wäre meine Seele längst entschlafen —Woran und wie? Ich weiß es selber nicht...",l00140085,Lethe,"David, Jakob Julius [alt. David, J. J.]",6,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
52,"Liegt eine Stadt im Tale,ein blasser Tag vergeht;es wird nicht lange dauern mehr,bis weder Mond noch Sterne,nur Nacht am Himmel steht.Von allen Bergen drückenNebel auf die Stadt;es dringt kein Dach, nicht Hof noch Haus,kein Laut aus ihrem Rauch heraus,kaum Türme noch und Brücken.Doch als den Wandrer graute,da ging ein Lichtlein auf im Grund;und durch den Rauch und Nebelbegann ein leiser Lobgesang,aus Kindermund.",l00140034,Die stille Stadt,"Dehmel, Richard",3,5,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
53,"Was sich in Zeiten je begeben,hab' ich vor aller Zeit gewußt:es springt der Quell von allem Lebengeheimnisvoll aus meiner BrustUnd als ich in der Schrift gelesen,erlas ich nur, was ich schon bin;in Finsternis sind alle Wesen,doch ich das Licht und ich der Sinn.",l00140098,Der Denker,"Calé, Walter",2,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
54,"Nur aus den Vergangenheitenkannst du dir entgegenschreiten,rundet sich dein Weg zum Kreis;fühlst Altvordern dich verbunden,der du so zu dir gefunden,ahnts erschauernd was Er weiß:daß das Leben Ihn verkündet,der sich aus sich selbst vollendet,daß es nicht beginnt, noch endet,ihm entquellend, in ihn mündet.Ewig auf den alten Wegenkommst du werdend dir entgegen.",l00140164,"Der Kreis [Aus ""Das Buch der Seele""]","Schaukal, Richard",1,12,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
55,"Hält die Augen in die WeltWie zwei schwarze Renner.Zügelt sie kaum,Aller Helden Held:Weit dein Traum,Reich ohne Raum.",l00140076,Knabe,"Hille, Peter",1,6,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
56,"Schon nascht der Staar die rote Vogelbeere,Zum Erntekranze juchheiten die Geigen,Und warte nur, bald nimmt der Herbst die ScheereUnd schneidet sich die Blätter von den Zweigen,Dann ängstet in den Wäldern eine Leere,Durch kahle Äste wird ein Fluß sich zeigen,Der schläfrig an mein Ufer treibt die Fähre,Die mich hinüberholt ins kalte Schweigen.",l00140014,(Acherontisches Frösteln) [Sicilianen],"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",1,8,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
57,Ich fühle luft von anderem planeten.Mir blassen durch das dunkel die gesichterDie freundlich eben noch sich zu mir drehten.Und bäum und wege die ich liebte fahlenDass ich sie kaum mehr kenne und Du lichterGeliebter schatten — rufer meiner qualen —Bist nun erloschen ganz in tiefern glutenUm nach dem taumel streitenden getobesMit einem frommen schauer anzumuten.Ich löse mich in tönen ∙ kreisend ∙ webend ∙Ungründigen danks und unbenamten lobesDem grossen atem wunschlos mich ergebend.Mich überfährt ein ungestümes wehenIm rausch der weihe wo inbrünstige schreieIn staub geworfner beterinnen flehen:Dann seh ich wie sich duftige nebel lüpfenIn einer sonnerfüllten klaren freieDie nur umfängt auf fernsten bergesschlüpfen.Der boden schüttert weiss und weich wie molke..Ich steige über schluchten ungeheuer ∙Ich fühle wie ich über lezter wolkeIn einem meer kristallnen glanzes schwimme —Ich bin ein funke nur vom heiligen feuerIch bin ein dröhnen nur der heiligen stimme.,l00140118,"Entrückung [Aus ""Der siebente Ring""]","George, Stefan",8,3,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
58,"""Ob's möglich ist, hier einen Weg zu bahnen"" —das ist das Wort, das ich mir oftmals redeim Tiefen-Bewußtsein, währenddes mein Geisteindringt in eine Welt urgroßer Bilder.Sie lagern unbeweglich,den Wanderer anschauend.Hier hängt ein Vogel seine Flügel über mich,daß ich wie unter Höhlen stehe.Aufblickend seh' ich wunderbare Sterneden Federn eingefügt, ein Nacht-Gewölbestrahlt über mir und macht in Wonne staunen.Dann saust das auf, dann wirbeln Blätter niederaus Wipfeln eines Welt-Baumes.Niederblickend seh' ich schillernden Stroman mir vorübergleiten, und der treibt die Blätterüber meinem Spiegelbild dahin.Liegen muß ich, über's Wasser starren,bis etwas wie ein Greis mich weckt, eine Bergstangemir in die Hände legt. Ich merk' es jetzt,ich bin im Eisgebirg. Das Mondlicht silbertan scharfen Zinnen. Und ich stehe; schaue...Eine Sonne schau' ich. Glutrothängt sie über drei Weltmeeren.In alle drei tropft ihre Glut hinunterund sinkt durch Wogen sichtbar bis in Grund.An jedem der drei Meeresitzt ein Ufer-Greis mit einer Angelin tiefem Sinnen.Er fischt Gluttropfen aus den dunklen Wogen,und legt sie auf die Hand, und läßt sie glühen,und blickt aus traumalten Augenin tiefe Himmel.""Ob's möglich ist, hier einen Weg zu bahnen"" —das ist das Wort, das tief im Haupte nistetund mir oftmals den Fuß rührt und die Hände.'s ist das, was ""Mensch"" ist, und ""das Leben"" ist;'s ist das, was einzig einen Namen trägt.Doch alles Andre, das ist Namenloses,und lagert; und blickt mich an.Und dran zu denken, wie dies Wortmir in das Haupt kam, und warum es kam —auch das ist Namenloses,und lagert; und blickt mich an.",l00140053,"""Ob's möglich ist, hier einen Weg zu bahnen"" [Aus ""Der Denker""]","Mombert, Alfred",2,11,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
59,"Bis auf den Grund hat der Orkan das MeerGanz umgewühlt,Das Wasser klatschend bis ans SternenheerHinaufgespült.Der Riese Sturm hat sich am nächsten TagVerschrumpft zum Zwerg.Die feuchte Bahn bebt noch vom RutenschlagAls Wogenberg.War er so außer sich vor Seligkeit?Vor wildem Weh?Der Schiffer nennt den Schwall seit alter ZeitDie tote See.Ist dir, Poet, von Leidenschaft das HerzNoch übervoll,Von Lust und Leid, von Liebe, Schmach und Schmerz,Es macht dich toll.Allmählich doch verzehrt sich Wut und Glut,Noch zitterst du,Verzögert sich das aufgeregte Blut,Du findest Ruh.Dann wirst du wohl ein stiller Gärtner sein,Der Rosen bricht,Und all die Kränze, all die Kränze dein,Sind ein Gedicht.",l00140003,Tote See,"Liliencron, Detlev von [alt. Liliencron, Detlev Freiherr von; Liliencron, Detlev Frhr. von]",6,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
60,"Wenn kalt der Regen um die Fenster stiebt,der Nebel wankend übern Berg gefunden,der dumpf die Schatten meiner Wiesen trübt,spür ich: in diesen grau verschlafnen Stundennimmt vieles Abschied, das ich sehr geliebt.Ich kann die Wanderstimmen nicht erkennen,die dunkle Worte rufen über Feld,das Sterben nicht mit Namen nennen,das jetzt verhüllt durchwandert meine Welt.Ich weiß nur: Irgendwo im Sternenscheinneigt ein geliebtes Haupt sich dunkler Sünde,ein Herz wird kalt, ein Baum verlischt im Winde,in einem Becher welkt der kühle Wein — —und alles geht und winkt und schwindet fern,im Grau verrieselt auch der letzte Stern.",l00140166,Regenabend,"Greiner, Leo",1,15,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
61,"Schon von ferne fühlt der fremde scheuePilger, wie es golden von ihm träuft;so als hätten Reiche voller Reueihre Heimlichkeiten aufgehäuft.Aber näher kommend wird er irrevor der Hoheit dieser Augenbraun:denn das sind nicht ihre Trinkgeschirreund die Ohrgehänge ihrer Fraun.Wüßte einer denn zu sagen, welcheDinge eingeschmolzen wurden, umdieses Bild auf diesem Blumenkelcheaufzurichten: stummer, ruhiggelberals ein goldenes und rundherumauch den Raum berührend wie sich selber.",l00140147,"Buddha [Aus ""Neue Gedichte""]","Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]",4,3,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
62,"Dies hängt mir noch von Kindesträumen an:ich muß von Brücken in die Tiefe spähenund wo die Fische gleiten über'n Grund,mein' ich Geschmeide hingestreut zu sehen,Geschmeide in den Kieselgrund verwühlt,Geräte, drin sich feuchte Schatten fangen.Wie Narben an dem Leib von Kindern wuchsmit mir dies eingegrabene Verlangen!Ich war zu klein und durfte nie hinab.Nun wär ich stark genug, den Schatz zu heben,doch dieses Wasser gleitet stark und schnell,zeigt nicht empor sein stilles innres Leben.Nur seine Oberfläche giebt sich hergewaltig wie von strömendem Metalle.Von innen treibt sich Form auf Form herausmit einer Riesenkraft in stetem Schwalle.Aus Krügen schwingen Schultern sich heraus,aus Riesenmuscheln kommt hervorgegossenein knabenhafter Leib, ihm drängt sich nachein Ungeheuer und ist schon zerflossen!Lieblichen Wesen, Nymphen halb, halb Wellenwälzt eine dunkle riesige Gewaltsich nach: mich dünkt, es ist der Leib der Nacht,in sich geballt die dröhnende Gestalt:nun wirft sie auseinander ihre Gliederund für sich taumelt jedes dieser wilden.Mich überkommt ein ungeheurer Rausch,die Hände beben, solches nachzubilden,nur ist es viel zu viel, und alles wahr:Eins muß empor, die anderen zerfließen.Gebildet hab ich erst, wenn ich's vermochtvom großen Schwall das eine abzuschließen.In einem Leibe muß es mir gelingendas Unaussprechlich-reiche auszudrücken,das selige Insich-geschlossen-sein:Ein-Wesen ist's, woran wir uns entzücken!Sei's Jüngling oder Mädchen oder Kind,das lasse ich die schmalen Schultern sagen,die junge Kehle, wenn sie mir gelingt,muß jenes atmend Unbewußte tragen,womit die Jugend über Seelen siegt.Und der ich jenes Atmen ganz verstehe,wie selig ich, der trinkt wo Keiner trankam Quell des Lebens in geheimer Nähe,wo willig kühle unberührte Wellenmit tiefem Klang dem Mund entgegen schwellen!",l00140157,"Der Fremde: [Aus ""Das kleine Welttheater""]","Hofmannsthal, Hugo von [alt. Pseudonym Loris]",11,6,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
63,Sieh mein kind ich gehe.Denn du darfst nicht kennenNicht einmal durch nennenMenschen müh und wehe.Mir ist um dich bange.Sieh mein kind ich geheDass auf deiner wangeNicht der duft verwehe.Würde dich belehren ∙Müsste dich versehrenUnd das macht mir wehe.Sieh mein kind ich gehe.,l00140106,"Sieh mein kind ich gehe [Aus ""Die Bücher der Hirten und Preisgedichte, der Sagen und Sänge und der hängenden Gärten""]","George, Stefan",3,4,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
64,"Es ist ein endloser Gesang von Vögelnin den Urwäldern.Stirb fünfmal und erwache wieder:sie singen doch noch immer.Drum ist das Sterben nicht der Mühe wertund hilft dir nicht zu dem, wonach du suchst.Ich binde mich an eines Berges sinnenden Gipfelzwischen silberne Gestirne.Wenn Müdigkeit mich überfallen sollte,will ich doch in der Höhe sein.",l00140054,"Es ist ein endloser Gesang von Vögeln [Aus ""Der Denker""]","Mombert, Alfred",1,10,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
65,"Du sollst nicht dulden, daß dein Schmerz dich knechte;du bist so gern vor Freude wild.Komm vor den Spiegel! — O, wie schwilltdein düstres Haar, wie lebt dein Bild,wie blüht dein Mund — : als wenn durch Nächteder Blitze bläuliches Geflechte,der Honigduft der roten Disteln quillt!Dein weißes Kleid ist wie zum Hohnemit türkischen Märchenblumen toll durchzackt.Ich träume dich auf schwarzem Throne.Du bist verschleiert bis zur Krone.Doch wärst du keusch wie Magelone,wir Träumer sehen alles nackt!Gib her, gib her den Trauerschleier,ich reiß ihn lachend dir entzwei!Ich bin dein Einziger, dein Befreier,dein Herr! — Was starrst du so ins Feuer,so schmerzhaft? — O verzeih — verzeih —",l00140025,Enthüllung,"Dehmel, Richard",3,5,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,b'1908',"Federmann, Hertha"
