,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
48,"In niedrer Hütte keimte mir das Leben,Der Kummer sang mir seine WiegenliederUnd streute gift'gen Mehlthau auf mich nieder;Ein ärmlich Loos schien mir das Glück zu weben.Doch in der bleichen, abgehärmten HülleErweckte Gott der Seele kühnes Drängen;Ich wagte bald, die enge Haft zu sprengen,Zu werben um des Lebens schönste Fülle.Und siegreich trat ich aus dem schweren Ringen,Das Misgeschick war glorreich überwunden —Und doch, was ist es, daß in trüben StundenSo bange Laute mir die Brust durchklingen?So zog der jüngre Sohn vor alten ZeitenIn fremdes Land hinaus, der Unverzagte,Das Erbe, das die Heimat ihm versagte,Durch eigne Kraft sich draußen zu erstreiten.Wie scholl im Kampf so freudig seine Stimme,Wie grimmig sprang sein Schwert auf Schild und Spangen!Es floß der Schweiß, das Blut von seinen Wangen,Bis daß der Feind entwich vor seinem Grimme.Er jubelt auf, — rings schweigen seine Krieger;Er blickt umher, — weh ihm, er sieht nur Leichen!Manch theures Antlitz trägt das TodeszeichenUnd schweigend steht der schwergeprüfte SiegerDer kühne Geist, zu Misgeschick geboren,So Gott ihm hilft, er bricht sich seine Bahnen;Doch seinen Jubel dämpft ein leises Ahnen,Wie viel des Schönen er im Kampf verloren.",l0020059,Verlust im Siege.,J. Virgil Grohmann.,7,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
49,"O Mond, o lösch' dein goldnes Licht,O Nacht, sei nicht so schön,O lieben Sterne funkelt nicht,Ich möchte schlafen gehn.Schon fallen mir die Augen zu,Die lang' sich müd' gemacht —Und doch ich finde keine Ruh'In solcher Zaubernacht!O Menschen, seid nicht allzu gut,O Welt, sei nicht so schön,Weckt mir nicht neue Lebensglut,Ich möchte schlafen gehn.Mein Tag erlosch, schon winket mirEin Stern von ew'gen Höh'n,Und doch, doch ist mein Herz noch hier —O Welt sei nicht so schön!",l0020043,"O Mond, o lösch' dein goldnes Licht!",Marie Förster.,4,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
50,"„Leb' wohl, mein Vater Sonnenschein!Du meine Mutter Blütenduft!Ihr Schwestern all' und BrüderleinIm süßen Hauch der Himmelsluft!Ich schwebte gern mit euch umherIn Wald und Wiese, Au' und Feld;Nie war mein Herz von Sorgen schwer,Und gern verlass' ich diese Welt.“So sang der müde Schmetterling,So sang er sich sein Sterbelied;Kaum als er an zu leben sing,War hin sein Leben und er schied.",l0020091,Schmetterlings Sterbelied.,Hoffmann von Fallersleben.,3,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
51,"Es rinnt und rauscht ein Quell im ThalDort unter jenen Weiden,Da leuchtete zum ersten malDer Liebe Glück uns Beiden;Dein Aeuglein gab so hellen Glanz,Davon ward ich bezaubert ganz,Den Himmel sahIch mir so nahDort unter jenen Weiden.Wir saßen Beide still und stummDort unter jenen Weiden,Und wußten auch gar wohl, warumUms Herz so bang uns Beiden.Hoch über uns im Laube sangEin Vöglein süß und wonnebang;O Lieb', o Leid!Wir seufzten Beid'Dort unter jenen Weiden.Da schlang ich kühn den Arm um dichDort unter jenen Weiden;Ich küßte dich, du küßtest mich,Ein Herz schlug in uns Beiden;Und aus der Seele tiefstem GrundBesiegelte der Liebe BundEin treues Dein,Ein sel'ges Mein,Dort unter jenen Weiden.Drum sitzen wir noch heut' so gernDort unter jenen Weiden;Erblich auch unsrer Jugend SternUnd schimmert schon uns BeidenDes Alters Reif im dünnen Haar,Wir lieben uns noch immerdarSo warm und treuWie einst im MaiDort unter jenen Weiden.",l0020183,Unter jenen Weiden.,Julius Sturm.,4,9,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
52,"Auf der Wiese der Burg — wie dreht sich der Tanz!Wie jubelt's und wirbelt's! Wie weht der KranzVon den Häuptern der üppigen Dirnen!Das Herz klopft unter dem Mieder wild;Der Dudelsack und die Pfeife schrillt —Sie tanzen, daß Tropfen auf Tropfen quilltVon ihren gerötheten Stirnen.Von edlem Wildpret und saftigem RindAuf dem weiten Anger die Tische sindZum Brechen beschwert und belastet.Die Fässer stehen in langen Reih'n,Gefüllt mit köstlichem welschen Wein;Selbst den Boden schlägt man den Fässern ein —Ein Thor, der noch darbt und schmachtet!Halb Schottland strömte zum Feste daher;Es kommt, es geht, es wogt wie ein MeerVon Menschen, Welle auf Welle.Ein Jahr schon dauert das FestgelagZu Ehren Edward's, der längst schon lagIn einem silbernen SarkophagIn der tiefen Gruft der Kapelle.Der Freiherr mischt sich ins Menschengewirr;Seine Lippe zuckte, sein Blick war irr',Doch tapfer sang er und trank er.„Ihr Burschen von Schottland“, rief er, „beweist,Was lustig leben und trinken heißt,Ja trinken, ihr Bursche, trinken zumeist —“Sie stammelten ihm ihren Dank her.„Und“, sprach er, „was fehlt noch meinem Glück?Heraus muß das letzte Kupferstück,Bis alles verthan und verpraßt ist!Geborgt ist der Sarg, verpfändet das Schloß,Verkauft aus dem Marstall mein letztes Roß,Bezahlt noch keiner vom Dienertroß —Das wisse, wer heute mein Gast ist!Noch heut' und morgen — dann ist es ausMit Trank und Spiel, mit Gesang und Schmaus,Dann streun auf das Haupt wir uns Asche!Dann bin ich ein echter BettelmannWie mancher von euch! Drum drauf und dran!Es zeche jeder so gut er kann,Und leere mir Tasche und Flasche!“So schwelgt der Baron, so vergeudet er wildSein Gut, sein Habe, sein Wappenschild,Indeß, vom Dunkel umnachtet,Im tiefsten Verließ bei ärmlicher Kost,Hinter eisernen Thüren von Moder und Rost,In Hunger, Elend und FieberfrostDie Gattin, die Mörderin, schmachtet.Durch des Gitterfensters enges RundDringt tief in des Thurmes schwarzen SchlundDas wüste Gelärm und Gebrause.Ihr Geist ist stumpf, matt wallt ihr Blut,Erloschen ist ihrer Augen Glut;Doch ahnt sie, daß man das HerrengutDa oben verprass' und verschmause.Da plötzlich wird es todtenstumm,In den Angeln dreht sich die Thüre um —Man naht sich auf steinerner TreppeDer bangenden Frau durch die Dunkelheit,In der sie geschmachtet solange Zeit,Man reißt und zerrt sie an ihrem KleidUnd an des Kleides Schleppe.Von Männern, bewaffnet mit Schwert und Spieß,Wird sie aus dem modrigen BurgverließHeraufgebracht an die Helle.Mit höflichem Wort, doch im Lächeln Hohn,An der rechten Hand den jüngsten Sohn,Begrüßt der nun verarmte BaronDie Frau an des Burghofs Schwelle.„Mylady“, ruft er, „das Glück ist Wind!Empfangt hier Arthur, das Bettelkind,Daß der Herrgott ihn nähr' und schütze!Ich bin nun so arm wie er und Ihr!Drum seht Ihr mich mit dem Bettelsack hierSammt dem Knotenstock, zwar nicht zur Zier,Doch dient er dem Bettler zur Stütze.Wir ziehen nun in die Welt hinaus,Ich rechts, Ihr links aus dem Herrenhaus,Wir schleichen uns fort verstohlen.Getränk — wer böt' es so frisch wie der Bach?Ein Strauch — wo wüßt Ihr ein schönres Gemach?Der Himmel — wo gäb' es ein festeres Dach?Mylady! Nun Gott befohlen!“",l0020117,Das Todtenfest von Thirlestane. 3. Das Todtenfest.,Hermann Marggraff.,12,7,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
53,"Bist du noch nie im Wald allein gesessen,Das Aug' versenkt ins dunkle Grün der Tannen,Das Ohr geneigt den Quellen, die verrannen,Rings um dich Ruh' und tief in dir Vergessen?O, dann empfandst du auch, sich unermessenOb dir des Daseins blauen Himmel spannen,Das bunte Spiel des Lebens zog von dannen,Mit keinem irdischen Gewicht zu pressen.In solcher Stunde ward von dir genommen,Was hemmt — Eins mit der Ewigkeit zu werden,Und ohne Tod bist du zu Gott gekommen.Die Stunde weicht den irdischen Beschwerden,Doch ein Erkennen bleibt in dir erglommen:Du bist — und Alles ist erfüllt auf Erden!",l0020109,Im Walde.,Heinrich Landesmann.,4,3,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
54,"O wenn dir Gott ein Lieb geschenkt,Behalt' es treu im Herzen,Und was dich drückt und was dich kränkt,Mit ihm kannst du's verschmerzen;Es schwindet jedes Leid der Welt,Wenn drauf der Liebsten Thräne fällt —Drum wenn dir Gott ein Lieb geschenkt,Behalt' es treu im Herzen.Wenn fromm auf dich ihr Auge schaut,Aus Bitterm wird das Süßte,Wie, wenn der Himmel tröstend blaut,Zum Paradies die Wüste.Der Haber und der Wahn schläft ein,Das wilde Herz wird gut und rein —Wenn fromm auf dich ihr Auge schaut,Aus Bitterm wird das Süßte.Zieh' von dir, wenn du zu ihr trittst,Die staub'gen Erdenschuhe,Und was du duldetest und littst,Das singt ihr Wort zur Ruhe;Wie wo der Herr beschritt den Grund,Blühn tausend Blumen auf zur Stund' —Zieh von dir, wenn du zu ihr trittst,Die staub'gen Erdenschuhe!... Doch wenn du sie verloren hast,Voll Jammers, unermessen,O denk', in deiner Schmerzen Last,Denk', daß du sie besessen!Und will das Herz dir brechen schier,Fluch' nicht der Welt, noch ihr und dir —Auch wenn du sie verloren hast,Denk', daß du sie besessen!",l0020011,O wenn dir Gott ein Lieb geschenkt.,Michel Berend.,4,8,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
55,"Hei, wie so hell die Kunde scholl!Durchs Land gehn freudige Sagen!Der Finkler, Heinrich der Sachse, sollDie deutsche Krone tragen!Die falschen Franken ergrimmten in Wuth,Sie murrten zornentflammet:In uns fließt Karl's des Großen Blut,Und Königen sind wir entstammet.Und Konrad's Bruder Eberhart,Und Giselbert von Lothringen,Sie riefen zur ehernen Kriegesfahrt,Und zogen die blanken Klingen.Umsonst bat Kuno, Graf von der Lahn:„Pflanzt keine Aufruhrfahnen!Auch ich gehöre den Saliern an,Und ehre die hohen Ahnen.Doch rechtlich ist des Kaisers Wahl,Ihn haben die Fürsten erkoren;Auf, mehren wir seiner Diener Zahl,Ihm sei die Treue geschworen!“Da spotten sie laut: „Ei, Kurzbolt, sieh,Mit deinem höckrigen Rücken,Den krummen Beinen, dem schiefen KnieWirst du den Sachsen entzücken!“Er aber achtet nicht den HohnUnd zieht auf waldigen Wegen,Des Reiches echter treuer Sohn,Dem neuen König entgegen.Und als er in das Lager ritt,Da raunen Herren und Knechte:„Solch kurzer Leib, solch hinkender SchrittTaugt nimmer zum Gefechte.“Doch rasch begrüßet er im ZeltDer Heimat Hort und Leiter:„Es droht Empörung dir, mein Held,Ich geh' mit dir als Streiter.“Der Finkler dankt, doch will der MannIhm seltsamlich erscheinen.Indeß er sinnt: gar Großes kannGott wirken durch den Kleinen! —Und sieh, ein Haufen Jäger nahtMit Spießen, Bogen, Stangen,Sie haben im Harz auf waldigem PfadDen wilden Bären gefangen.Rings jauchzt man dem Unthier gewaltig, groß,Da bricht es die Seile in Stücke;O weh, der Kaiser ist waffenlos,Das Thier stürzt auf ihn voll Tücke.O weh, ihm droht ein jäher Tod!Nur Kurzbolt weiß zu wagen,Sein rascher Schwertschlag bricht die Noth,Das Unthier liegt erschlagen.Und wie es röchelt im rothen Blut,Umarmt der Finkler den Franken:„Ich kenne dich kaum, du machst es gut,Schon muß ich mein Leben dir danken!“Bald ritten sie an den ElbeflußEntgegen den trotzigen Wenden,Da ließ ein Riese frechen GrußUnd kühne Botschaft senden:„Herr König, ich schlage Mann um MannIm Zweikampf mit deinem Heere!“Da ging Herr Kurzbolt den Finkler an:„Ich stelle mich zur Wehre!“Er zog hinaus, dem Riesen gefälltDer Zwerg zum Waffentanze;Doch bald ist ihm die Brust zerspelltVon Kurzbolt's klingender Lanze.Die Feinde fliehen in wilder Flucht,Der Finkler umarmt den Franken:„Im Männerkampf, hei, welche Wucht!Dir hab' ich mein Heer zu danken!“Nun ging zum grünen Rhein die Fahrt,Den Aufruhr dort zu zwingen,Es gilt dem Salier EberhartUnd Giselbert von Lothringen.Gen Breisich nahten sie dem Rhein,Da fliehn die Empörer am Strande,Und springen in den Kahn hineinUnd stoßen rasch vom Lande.Der Kurzbolt wirft den Spieß mit MachtIn seiner Feinde Runde;Er trifft das Schiff, daß es zerkracht,Sie sinken all' zu Grunde.Sie sinden alle den Tod im Fluß,Der Finkler umarmt den Franken:„Nun geb' ich dir den Bruderkuß!Dir hab' ich das Reich zu danken!Dir dank' ich Leben, Heer und Reich!“So ruft Herr Heinrich von Sachsen;Dem König Heil und dem Land zugleich,Wo solche Treue mag wachsen!Seitdem war Kurzbolt in Stadt und ZeltDes Königs liebster Genosse,Sie ritten zum Streit in Heide und Feld,Und tagten zusammen im Schlosse.Was hatten die deutschen Kaiser dochNicht sämmtlich solche Vasallen!Es stände das Reich hehr, herrlich, hochNoch vor den Reichen allen!",l0020123,Kurzbolt.,Wolfgang Müller von Königswinter.,25,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
56,"Traulich ist es daheim, es brennt die freundliche LampeUnd mit klopfender Brust härr' ich des lieben Besuchs.Aber die Liebliche nicht, die süße Freundin erwart' ich,Ach, ein widriger Gang nahm sie für heute mir fort.Doch statt ihrer besucht mich die Muse, die holde GefährtinMeiner Liebe, sie kommt, freundlich, o sei mir gegrüßt!Sieh, ihr dienet euch Beide: sie weckt die schönen Gefühle,Und du gibst mir das Wort, welches die Liebe verklärt.",l0020022,Amoretten VII.,W. Clemen.,1,8,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
57,"Schon eine frühe Lerche schwangSich auf trotz Schnee und Kälte;Sie sang voll Klang den Frühlingsdrang,Von dem das Herz ihr schwellte.Sie sang so lang', bis selbst die Sonn'Mild auf sie nieder lachte,Und bis am Lindenbaum davonEin grünes Blatt erwachte.Nun dürfen ja die Rosen auchSolange nicht mehr warten;Nun zaubert bald in Duft und HauchDie Erde sich zum Garten.Nun drängt's und gähret allerwärts,Will wieder frisch erglühen —Da wird ja wol auch dir, mein Herz,Ein neuer Frühling blühen.",l0020009,Neuer Frühling.,Michel Berend.,4,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
58,"Noch nichts von winterlicher Trauer!Noch einmal warmen SonnenscheinUnd düfteschwangre Ahnungsschaner,Noch einmal laßt es Frühling sein!Die schwergebeugten Wipfel wartenDer Hand noch, die die Früchte bricht;Die Sonnenblume kehrt im GartenDas Antlitz sehnend noch zum Licht!Noch helle hör' ich den gewohntenGesang der Vögel im Geheg',Und Schatten gaukeln wie vor MondenAuf dem verlassnen Waldesweg!Und geh' ich Nachts im SternenscheineAn deinem Hause still vorbei,Regt sich die Sehnsucht, und ich meine,Daß es noch immer Frühling sei!",l0020084,Therese II.,Karl Heigel.,4,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
59,"Viel Blumen sehn ins Tageslicht,So traumesstill hinein,Als rührte sie der Frühling nichtMit seinem Sonnenschein.Doch in der Nacht erwachen sie,Die Seele strömt hinaus,Haucht ihre eigne PoesieIn holden Düften aus.Und kündet in dem linden Hauch,Daß sie den Lenz verstand,Daß sie das lichte Leben auchStill liebte und empfand.So wandelt schöne Tage langDer Dichter wie im Traum,Als hörte er des Lebens Klang,Die tausend Stimmen kaum,Als blieb von Lenz und Glück und LichtAllein er unbewegt,Als würde seine Seele nichtZu Lieb' und Lust erregt.Und doch — sein tiefstes Herz erfaßtDes Lebens ganze Pracht,Und seine wonnevolle LastLöst sich in stiller Nacht.Da bebet durch die dunkle Ruh'Sein Lied wie Blumenhauch,Und ruft den Menschen selig zu:„Ich leb' und liebe auch!“",l0020044,Nachtleben.,Marie Förster.,7,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
60,"Wenn den Allumfanger AetherDicht bedeckt ein Wolkenheer,Läßt er Blitze glühen, sprühen,Malt sich heiter dann im Meer.Und du weichst dem wilden Drange?Willst in Qualen untergehn?Singe nur! Und im GesangeWirst du fröhlich auferstehn.",l0020047,Drei Lieder. 1. Singe.,A. Galster.,2,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
61,"Wer nicht an Deutschland will verzagen,Der trete ein in diesen Saal,Verstummen müssen seine Klagen,Im Auge glänzt ein Hoffnungsstrahl:Wo solche Kräfte sprudelnd quellen,Da ist kein Siechthum, ist kein Tod;Mit tausend frischen LebenswellenBegrüßt ihn rings ein Morgenroth.Auf! Labe dich am Hochgefühle,Daß unser Volk ein großes sei;Und ward dir draußen eng und schwüle,Hier athme leicht, hier athme frei!Nicht abwärts führen solche Bahnen,Des Schaffens Born ist nicht versiegt;Er läßt uns eine Zukunft ahnen,Die groß und herrlich vor uns liegt.Blick' hin! Du kennst den theuern Namen,Es reiht sich leuchtend Stern an Stern;Sie streuten einst den goldnen Samen,Zu ihren Werken kehrst du gern;Vom Schein ins Wesen sich zu retten,Durchbrachen sie verjährten Zwang;Gelöst durch sie von ihren Ketten,Begann die Kunst den Siegesgang.Hier spricht die Macht der innern Wahrheit,Sie hält, wenn vieles sank, noch Stand;Sie wirkt mit ungetrübter KlarheitAuch da, wo irre ging die Hand;Sie labt dich wie ein Maienregen,Sie weht dich an wie Bergesluft;Du hörst auf kühnbetretnen WegenDer Führer Stimme, die dich ruft.Und weiter nach dem ersten RingenVerfolgst du jetzt der Künste Bahn,Du siehst sie rastlos vorwärts dringen,Viel ward gestaltet und gethan;Dies ist die echte Kraft des Lebens,Daß neues Leben ihm entquilltUnd mit dem Drang des gleichen StrebensDen spätgebornen Enkel füllt.Und siehst du den und jenen schwanken,Der Menge Beifall zugekehrt,Die unempfindlich dem GedankenGemeine Wirklichkeit begehrt,Nimmt der und jener falsch die Richte,Du beuge nimmer doch den Muth;Nichts geht im Haushalt der GeschichteVerloren, was ein dauernd Gut.Drum sei getrost! Nicht darf dir bangen,Siehst du im Streit Geist und Natur;Vom selben Ursprung ausgegangen,Nie lassen sie von seiner Spur;Sinkt auch die eine Schale nieder,Bald ist's die andre, die ihr gleicht;Das Ebenmaß, es kehret wieder,Das der Vollendung Palme reicht.Ja selbst die Krittler, jene kleinen,Die in den Staub das Große ziehn,Sie mögen schmähen und verneinen,Ihr Wort wird hin im Winde fliehn;Du aber freue dich des Schönen,Dein Vaterland bekenne laut,Und danke seinen edlen Söhnen,Die solch ein Denkmal ihm gebaut!",l0020005,In der deutschen Kunstauststellung zu München.,Friedrich Beck.,8,8,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
62,"Als ich den blanken Degen mirEinst um die Hüfte schnallte,Mir hoch vom Haupt in ernster ZierDer schwarze Haarbusch wallte,Das war ein stolzer, deutscher Krieg,Der tief mein Herz entzückte;Doch mußt' ich trauern, daß der SiegDas schlechtre Banner schmückte.Seitdem ist mir, als ob sich rechtEin Heimweh auf mich senke,Wenn ich an Lager und Gefecht,An Wacht und Runden denke.Noch ist der Klang des JägerhornsIm Ohr mir nicht zerronnen,Noch hör' ich, mit der Wucht des Zorns,Den Sturmmarsch der Colonnen.Hei! Kugeln zischen hin und her,Ein Feindesherz zu suchen,Der Dampf wallt bläulich wie ein MeerIns grüne Laub der Buchen.Weit übers Feld Signalruf gellt,O lustig Tirailliren!Und dann, das Bajonnet gefällt,Mit Hurrah avanciren!O frische Zeit! O kehre duEin einzig mal noch wieder,Und gib uns Sorgen statt der Ruh',Und Schwerterklang für Lieder!Durchrüttle diese Krämerwelt,Laß ihre Götzen stürzen,Laß Männerseelen, hochgeschwellt,Zu neuem Flug sich schürzen!Zertritt mit einem Fuß von ErzDas Paradies der Thoren,Laß dich nicht irren Klag' und Schmerz;Wird's doch nur so geboren, —Geboren neu aus Blut und Brand,Was unser einst gewesen:Das große, freie Vaterland,Deutsch bis an die Vogesen!",l0020032,Deutsches Heimweh.,Bernhard Endrulat.,5,8,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
63,"O Stern der Liebe, längst versunken,Verloschen hatt' ich dich geglaubt;Was wirfst du heute deine FunkenNoch einmal auf mein alternd Haupt?Aus Wetterwolken mitternächtigNahst du voll finstrer Majestät,Wie ein Komet verderbenträchtigSein flammend Haupt zur Erde dreht.Ich aber steh' und fühl' erschrockenUnd selig dennoch deinen Strahl —O nicht auf dich, auf braune LockenGieß' deiner Gluten süße Qual!Hab' Mitleid mit dem müden Herzen,Soviel geprüft von Gram und Noth,Es hat verlernt, wie lang'! zu scherzen,Und wenn es liebt, so liebt's den Tod!Umsonst, umsonst! — Schon nah und näherWälzt sich das gier'ge Element,Und höher steigt und immer höherDie holde Glut, die mich verbrennt.Ich will entfliehen — kann nicht wendenDen Fuß, gebannt von Qual und Lust,Und drücke selbst mit beiden HändenDen Flammenpfeil mir in die Brust!",l0020141,Neue Gluten.,Robert Prutz.,3,8,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
64,"Sind das frohe FeierklängeOder sind es ernste, trübe,Die herab vom hohen ThurmeIn den lauten Tag erschallen?Mit dem ersten frühen MorgenKamen sie aus Luft und Himmel;Wußt' doch kaum, warum so trübeMir so bang' bei ihrem Schall ward!Ach, es war dasselbe Klingen,Dem ich oft gelauscht vor Zeiten,Wenn bei Frühlingslust und LiedernMan hinaustrug einen Todten.Ringsum war's der Besten einerAus der Bande lust'ger Fiedler,Darum zogen auch die ZwölfeAlso rasch mit ihren Geigen.Jetzt, wo ist der Sinn, der rasche?Kaum die Füße wollen schreitenHinter ihrer Bruderleiche;Träg' und langsam geht die Trauer.Klar, als hätt' er nichts verbrochen,Scheint der junge Frühlingsmorgen,Und doch bettet er zu GrabeEine frühe junge Leiche;Jubelt in den Tag die Lerche,Schwirrt der Vogel durch die Zweige —Ueber'm Weinen lust'ges SingenUm den Tod die junge Frühe.Soll der Todte in den Himmel,Soll der Trauernde vom GrabeAlso einsam, so verlassenGuten alten Trostes heimgehn?Spricht's der Häuptling, und zu ArmeNimmt er seine gute Geige;Mit den Andern bei den GrüftenGeigt er eine ernste Weise!Wie ein kalter RegenschauerRieselt es in ihre Seelen,Wie die Töne so erklingen,Klang um Klang wie eine Klage.Ihre Herzen krampft die Trauer;Nun Ade, du todter Bruder!Also klang der Brüder manchemDeine eigne gute Weise.Ihre Trauer stillt die Weise;Wie ein milder Himmelssegen,Wie der warme FrühlingsodemSchmiegt sie sich in ihre Seelen.Mit den Klängen zieht die Seele,Seine gute, seine treue,Aus dem dunkeln ErdengrabeIn den weiten blauen Himmel.Aus dem Himmel sind sie nimmer,Solche Klänge, solche Seelen.Flieget weiter, flieget weiter;Lebe wohl, geliebter Bruder!",l0020167,Die Geiger IV.,Gottlob Schneider.,14,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
65,"Phantasten hör' ich rings und Thoren schelten,Die noch am Traumbild bessrer Tage hangen,Trotz aller Täuschungen, die uns gleich SchlangenMit eklem Gift der Zukunft Wein vergällten.Und dennoch lass' nicht völlig dich erkälten,Heißblütig Herz! Sieh dort die Sterne prangen:Du kannst sie auch dir nicht herunterlangen,Und dennoch weißt und glaubst du, daß es Welten.Nacht folgt dem Tage, Regenwolken nässenDie junge Saat, Gewitterstürme wehen;Die Sonne aber wandelt fort indessen.So kann es auch den Menschen wol geschehen,Daß sie der Wahrheit ein'ge Zeit vergessen;Doch bleibt sie selbst nicht minder drum bestehen.",l0020151,In kranker Zeit. Sonette VII.,Robert Prutz.,4,3,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
66,"Der Kukuk der Schwarzwälderuhr, der ruft die Stunde heiser;Im schwarzen Ofen knistern laut die angebrannten Reiser,Durchs braungetäfelte Zimmer weht behaglich duftige Wärme,Und auf dem Käfig hängt ein Tuch, daß nicht die Amsel lärme.Gar heimlich tönt's in dem Gemach, klopft Regen auf die Schindel;Am frischgedeckten Tische spinnt ein Mädchen an der Spindel.Was mag am Wandkalender dort der rothe Strich wol sagen?Was deckt wol dieses weiße Tuch, hier übern Schrank geschlagen?Vom Fenster wischt das schöne Kind den Reif: da schlägt die Stunde,Leis lächelnd horcht sie auf den Schlag, die rechte Hand am Munde;Drauf spinnt sie wieder ruhig fort, im Herzen hoffnungstrunken —Ein Stündchen drauf, da weint sie still, das Haupt zur Brust gesunken ...",l0020007,Freudvoll und leidvoll.,Maximilian Beilhack.,3,4,Deutsche Dichter der Gegenwart.,b'1859',"Prutz, Robert"
