,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
57,"Mich ruft deine Stimme aus Nacht und Not,Aus der Tiefe, darin die Flamme loht, —Sie gellt hinauf in den schimmernden Saal;Bleich werden die Gäste beim Hochzeitsmahl.Ein Schatten fiel in des Festes Glanz, —Aus dem Haar lös' ich den Myrtenkranz;Ab setz ich das Glas mit dem glühroten Wein;Mich ruft deine Stimme aus feuriger Pein.Sie ruft mich hinweg aus dem sonnigen Licht;Am Finger der güldene Reif zerbricht,Auf der Stirne brennt mir das Kainsmal, —Mich lockt deine Stimme in ewiger Qual.Rosen und Myrten, die mir zum GrußAm Boden duften, zertritt mein Fuß,Den seidenen Schleier reiß ich entzwei...Ich komme, Unseliger — ich bin frei!Und mit der Hand, die den Goldreif trugScheuch ich den Geier in seinem Flug — —In die Flamme der Hölle riefst du mich,Und meine Träne rinnt über dich...",l00150049,Mich lockt deine Stimme,"Müller, Klara",5,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
58,"Im Hörselberg bin ich gewesen,In 'n Hörselberg will ich zurück.Da find ich die schöne Frau VenusUnd alles irdische Glück.O Knabe, schöner Knabe,So nimm dich doch in acht,Daß dir die Heidinne Frau Venus,Deine Seele nicht abwendig macht.Deine Seel', die ist ein Vöglein,Spannt ihre Flügel aus,Will sich zum Himmel schwingenNach oben, wo sie zu Haus.Meine Seele ist längst abgefedert,Verjubelt, verspielt und verzecht,Die liegt auf der Straß' bei den Dirnen,Und so ist's mir eben recht.Im Hörselberg bin ich gewesen,In 'n Hörselberg will ich zurück.Da find ich die schöne Frau VenusUnd alles irdische Glück.",l00150066,Frau Venus,"Schirmacher, Kaethe",5,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
59,"Ihr habt mich unsanft oft gestoßen,Gedrängt, verhöhnt, ihr Mitleidlosen,Im schmerzlich bunten Weltgedränge.Ihr gönntet meinem Streben kaumDen allerwinzigst kleinen Raum.Mit Worten, die nicht grad' Gesänge,Triebt ihr mich weidlich in die Enge.Ich meinte manchmal zu erstickenUnd wähnte wohl, daß ihr erdrückenMich könntet, o, ihr klugen Tröpfe,Die ihresgleichen nur begriffen,Und nicht was andre Vögel pfiffen. —Zerreißt euch nun die eignen Schöpfe!Der Vogel fliegt euch über die Köpfe.",l00150122,Der Vogel,"Eck, Miriam",2,7,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
60,"Kein Ruf kann die Erde wecken,Sie schläft im Totenreiche,Sie schläft unter goldenen DeckenWie eine Königsleiche.Im Wald die Gräser und FarrenBeben in letzter Pein,Sie müssen im Lichte erstarren,Sie tranken vom Todeswein.In tausend SonnenflüssenErgoß der Himmel Verderben,Von tausend SonnenküssenEin großes Welken und Sterben.Im Gold verschmachten die Felder,Im Gold verzehrt sich die Luft...Und durch die träumenden WälderEin schwerer Verwesungsduft.",l00150019,Schwüle,"Dransfeld, Hedwig",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
61,"Siehst du den Herbst mit seinen Flammenwipfeln?In Glut und Purpur glüht sein stolzes Kleid.Ich suchte Trauer unter seinen GipfelnUnd finde nichts von Todesschmerz und Leid.Wie Freudenfakeln sein Farben lodern,In reinstem Ton, in Siegesherrlichkeit.Noch spricht kein Blatt von Welken und Vermodern,Im Goldschmuck harren sie der Winterzeit.Der Ruhezeit für sie zu neuem Leben,Das keimend schon in ihren Zweigen ruht. —Da schreit' ich heim, und durch mein Innres beben,Des Herbstes Weisheit und des Herbstes Mut.",l00150184,Herbst,"Schmidt-Luz, E.",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
62,"Nie werde ich Erfüllung dir bereiten!Der Fremdling, der an meinen Schritten hängt,Er ist's, der zwischen dich und mich sich drängt,Gespenstisch gegenwärtig allezeiten.Vermöcht es doch dein Kuß, mich wegzuleiten!Von solcher Überredung gern besiegt,Zu weltvergeßnen Träumen eingewiegt,Versänke ich mit dir in Seligkeiten.Durch meine Wonneschauer aber zittert —Hörst du es nicht? — ein ewiges Warum.Aus deinen Armen wend ich mich erschüttert,Zerrissen fühl ich die geliebten Bande:Der Fremdling starrt mich an, der kalt und stummHinausweist in die grauen Nebellande.",l00150053,Nie werde ich Erfüllung dir bereiten,"Mayreder, Rosa",4,3,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
63,"Leid ist mir dieWelt geworden,Blinder MenschenZank und Morden,Kaiser, Pfaffen,Kruzifixe,Bären, Affen,Schlangen, Lüchse!In der ErdeTiefem Bau,Da wohnt meineLiebe Frau:Venus! Venus!Sieh, ich großerMann will deinBübchen dir amBusen sein.Bin bald wild undBin bald still,Eigensinnig,Wie ich will.Doch du lächelst,Rot von Mund,Immer mach' ich'sDir zu bunt,Venus! Venus!Leb wohl, Erde,Waffenglanz,Muntrer PferdeSchritt und Tanz,Blättergrün undHimmelsblaun,Blumenblühn undSchöne Fraun!Nicht euch FeinenWill ich frein;Laß mich deinenLiebling sein,Venus! Venus!Ach, ich fühl es,Bin entzücktDes GewühlesLärm entrückt!Rosen, Rosen,Rosenduft,Kuß und KosenIn der Luft!Rosen meinemLeib entsprießen:Venus kommt, michZu umschließen.",l00150200,Tannhäuser,"Huch, Ricarda",4,12,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
64,"Was hetzt ihr mit heißerem HohngebellMeine sinnende Seele des Sein entlang?Und wenn sie mit durstigen Lippen trank,Was schaltet ihr schmutzig den lauteren Quell?Lang habt ihr zerkläfft mir Leben und Glück,Ihr Hunde, Zaudern und Zweifelmut! —Und jetzt, da matter mir fließt das Blut,Jetzt duckt ihr die Köpfe und bleibt zurück?Da schau ich mich um in dem Abendschein,(Schon dämmert im Rücken die ewige Nacht)Da pfeif ich euch zwischen den Zähnen sacht:Heran, mich grauet's mit mir allein.",l00150126,Die Hunde,"Schleker, Klara",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
65,"Angreifend und begehrlich braust die See,Sie muß stets schäumen, rollen...Die hehren Berge steh'n in stiller Ruh,Sie schau'n dem Spiel von Wind und Wellen zu,So still und unbewegt,Weil sie, sich selbst genug, für sich nichts wollen.",l00150100,Resignatio,"Schirmacher, Kaethe",1,6,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
66,"Beengt von Zauber hält die ErdeDen maiensüßen Atem an:Jungsommernacht, die lenzbetörte,Naht liebefroh im Blumenkahn.Duftende Wogen steigen aufLiebe weckend in trunkenem Lauf.Als Tropfen purpurrot entfielenViel Tulpen ferner Sonnenglut:Auf schlanken grünen BlumenstielenKorallen in der Frühlingsflut.Silbern netzet die Ruder der Tau:Syringendolden weiß und blau.Auf dieser See smaragdnem GrundeMein Wachen schien ein goldner Traum:Die lenzessüße Weltenstundeschlug wonnenächtig sich zu Schaum.— Zauberbeseelten WiderhallJauchzt und weint eine Nachtigall.",l00150015,Maienfeier,"Pfaff-Joerissen, Elli",3,6,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
67,"Und doch! Wie lieb ich dich, du ewiges Sakrament,Das meine schuldbeladnen Hände fast verbrenntMit seinem reinen Feuer.O du! der meines Fleisches sünd'ge Schwachheit kennt,Erkenne auch mein heißes Wollen. Ach! mich trenntEin Abgrund von dem süßen Gut,Das meiner Seele teuer.Weh mir! ich halte dich, der Welten Heil, empor! —Ein selig Schweigen beugt den weiten Menschenchor,Es lauschen dir die Deinen.Und leis einschreitest du zu ihres Herzens Tor...Vorüber gehst du nur an mir, der dich verlor...Es bebt dein goldnes Haus...Denn ich bin schwach von schwerem Weinen!",l00150206,Der Priester,"Eck, Miriam",2,7,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
68,"Mein Haar ist grau, sprach Salomo im Harme,Und lässig dünkt mich meiner Pulse Klopfen;Die straffen Muskeln werden schlaff im Arme;Das Blut, einst frischen Stromes, schleicht in Tropfen.Ich hatte Tag für Tag an Lust und Schätzen,Was Tyrus und was Indien auserlesen;Mein war die Welt, die Sinne zu ergötzen —Was ist's gewesen?Den Becher, der von Liebe schäumt, kredenztenMir Weiber jung und schön aus allen Zonen;An meines Lebens Himmel Sterne glänztenZahlreich wie das Gestein in meinen Kronen;Doch ihre Zeit ist um, und sie erbleichen.Ein leid'ger Mahner, lichtet sich mein Scheitel,Die Lust, die ich gedungen, fühl ich weichen —Alles ist eitel.Was ich genoß, bespülte wie die WelleMein Herz und hinterließ ihm keine Spuren,Die ich so oft empfing auf meiner Schwelle,Die Freuden fliehn davon, ein Heer von Huren.Was ich besaß, die gier'ge Schande raffte,Den Wahn des Hasses wie die Kraft zum Lieben,Und vom Gewinn, den sie mir einst verschaffte,Ist nichts geblieben.Mir wurden Freunde, doch die treusten HerzenKann eine Mitternacht in Gift verkehren.Ich konnte weinen; doch die tiefsten SchmerzenSah ich wie Wachs am Lichte sich verzehren.Mit überdrüss'ger Hand verschwend ich heute,Was gestern ich mit Goldeslast erhandelt.Was tät ich, das mich nimmermehr gereute?Die Zeit nicht wandelt?Nichts Neues kündet mir der junge Morgen,Und ewig lernt die Sonne nichts als Scheinen.Der Menschen Stirne furchen gleiche Sorgen,Die Toren lachen, und die Schwachen weinen.Das Lied des Lebens könnt ich schlafend raunen,Sein edler Schlußreim heißt: enttäuschter Glaube,Fern möcht ich ruhn von Gottes Weltenlaunen,Staub neben Staube.",l00150197,Salomo,"Huch, Ricarda",5,8,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
69,"Vater, weine nicht um mich,Nicht um die verwehte Blüte;Wie auch manche schon erblich,Immer wieder kleidet sichNeu die Flur durch Gottes Güte.Lieblich floß mein Morgen hin,Wie ein Silberbach im Haine.Wenn ich nun gestorben bin,Denke mein mit mildem SinnManchmal bei des Mondes Scheine.Gerne scheid' ich, Vater mein;Mögen andre blühn und treiben.Doch dem Wunsche sag' nicht nein:Laß in dieser Nacht alleinMich bei den Gespielen bleiben.Schauen wollt ich noch so gernIhren holdgeschlungnen Reigen,Noch die Wolken leicht und fernUnd den schönen Morgenstern —Dann ins Grab entsagend steigen.",l00150195,Jephthas Tochter,"Huch, Ricarda",4,5,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
70,"Felsen über meiner stillen Klause,Dräu' noch mehr, damit ich sichrer hause!Sonne, keinen Strahl auf meine Schwelle!Doch im Tale scheine morgenhelle!Stecht mit scharfem Dorn, ihr wilden Ranken!Schäume, Wildbach! Allen will ich danken!Nicht genugsam kann die Nacht mich decken.Meine einz'ge Waffe ist der Schrecken.Gebt sie mir! — Und ruhig will ich harren,Daß sie bittend nah'n, die stolzen Narren.Kreise zieh' ich, murmle Zauberworte —:Nehmt und glaubt — und weicht von diesem Orte!Geht nur hin! Ihr denkt ja all im Scheiden:Dennoch sollst den Flammentod du leiden!— Undankbare! Eure Wunden heilt' ich,Zu den Siechen tief im Tale eilt' ich.Gut! Wohl kenn ich unheilvolle Kräfte,Mischen kann ich nächt'ger Pflanzen Säfte,Euch verderben kann ich. Stille! — Schritte!Eine Frau tritt aus des Waldes Mitte,In den Arm ein blasses Kind gebettet — —:""Mutter, sei getrost! Es wird gerettet!""",l00150201,Die Hexe,"Semmig, Jeanne Berta",1,22,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
71,"Aus fernen Gründen, die noch keiner nannte,Weil alle dort wie eine stille WelleIm Strome des Vergessens sinken, sandteDer Welterhalter junge Lebensquelle.Nun fuhr der Tauwind brausend durch die Lande —Am Berghang blüht die blaue Küchenschelle,Ich zittre, weil mir jäh das Herz entbrannteIn dieses Abends keusch-verklärter Helle.Durch klare Stille tönen stark die Glocken.Ja, dieser Abend ist durchbebt von Freude,Von einer Freude, die sich wie erschrockenBewußt wird dieses kindersüßen Heute.Du glühst, mein Herz? Wohl dir, du kannst frohlocken:Dein Ostern kommt mit lenzlichem Geläute.",l00150006,Ostersonnabend,"Hoechstetter, Sophie",3,6,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
72,"Als sich mein Fuß noch keinen Weg gewählt,Da kamst du, wie der Knabe mit der Flöte,Ihm folgt das Kind durch Feld und AbendröteUnd weiß es nicht, was ihr das Lied erzählt.Am Bergesabhang bei den müden Lämmern,Da kauert er und flötet vor sich nieder —Zu ihren Füßen, durch den Busch von Flieder,Sieht sie im Duft das Land des Lebens dämmern.",l00150024,Als sich mein Fuß noch keinen Weg gewählt,"Leo, Felicitas",1,8,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
73,"Du schläfst mir still zur Seite —Ich aber lausche schonIn eine dunkle Weite.Es klingt ein fremder TonDurch meiner Nächte SchweigenGar süß und wunderlich,Und goldne Sterne neigenSich grüßend über mich.So tief bin ich befangenIn meiner HeimlichkeitUnd so voll Lust und Bangen —Darüber fliegt die Zeit...Zwei Kinderfüßchen schreitenAllnächtlich durch mein Haus,Und kleine Arme breitenSich hilflos nach mir aus. —Ich hab mein liebes LebenNicht mehr für mich allein,Ein andres wächst daneben.Im dunklen KämmerleinWill's leise schon sich regen,Ich aber träume sachtDem sel'gen Tag entgegen,Da's mir im Arm erwacht!",l00150074,Selige Hoffnung,"Ritter, Anna",1,24,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
74,"So wie ein großer ungekämmter StromKommt meiner Jugend Kampf herangefahren.Er tost und brandet um den dürren Wall,Den ich gebaut in langen, harten JahrenAll die Entbehrung tief und grenzenlos,Und all das Leid, mir angetan von andern,All die gestaute Liebesfähigkeit.Die stumme Welle — sie beginnt zu wandern.Kein Halten mehr! Ich muß mein Leben leben!Die Hochflut naht, die alten Gletscher tauen.Mich zwingt Erwachens große Allgewalt,Bewußt zu leben und bewußt zu schauen.Heran, ihr Wasser! Keine Täuschung mehr:Das ist des Wissens furchtbar ernste Stunde:Das ist des Blindgebornen Wahrheitstag,Das ist das Bluten meiner Lebenswunde.",l00150159,Hochflut,"Herbert, M. [Pseud. von Keiter, Therese]",4,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
75,"Wie du in Strahlenglut,Heiligen Geistes Feuerflamme du,Pfingstsonne, dich hebst!Wie ich ErdeSehnend aus dunstigem Traum dir entgegenschauere, —Auf daß du in mir lebst!In tausend Knospen bebt und ringt es.Wacht mir auf zu fühlenden Augen,In all meines Wesens Poren dringt es,Zu leben, zu blühen und Licht zu saugen!Mich dunkle Erde faßt ein DrangUralten Traums unnennbarer Lust!Schon ward ich ein einziger Frühlingsblust,Schon spür ich sich regen süßen GesangAhnungstrunken im Herzen meiner Dichter!Was euch das heilige Sehnen verheißt,Singt es heller! singt es lichter!Daß leuchtend durchtöne der Zeiten GangMein Gott = strahlender Frühlingssang:""Ich werde noch Flamme! Ich werde noch Geist!""— Nun steigt die Pfingstensonne.",l00150013,Der Erde Pfingstgesang,"Prellwitz, Gertrud",2,1,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
76,"Ich ging zum Fest als wie ein Kind,Trug einen Strauß von Veilchen —Verwelkt all meine Wünsche sind,Sie blühten nur ein Weilchen.Jetzt leg ich vor dem Spiegel abMein Kleid und mein Geschmeide —Er sieht so blaß zu mir hinab,Er weiß, warum ich leide;Weiß, wer mir seine Hand nicht botUnd mir nicht zugetrunken.Welch heiße, tiefe HerzensnotAuf mich herabgesunken.Ich leg die Veilchen und das KleidZu unterst in die Truhe —Ach, fände auch mein HerzeleidTief unten seine Ruhe!",l00150031,Nach dem Fest,"Harder, Agnes",4,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
77,"Du flohst den Kreis, wo man dich gerne meidet,Du hast dich selbst aus jener Welt verbanntVon der dein Denken dich, dein Fühlen scheidetDa ihre Hohlheit, ihre Selbstsucht du erkannt.Denn deine Seele mußte zitternd schauenWas andre nur gedankenlos erblickt —— Das große Heer von abgehärmten FrauenDie Weibeslos und Enge fast erdrückt!!Mit Angst sahst du, wie sie die Fesseln schleifenAm wunden Fuß nach scheuer Sklaven Art, —Du schriest um Hilfe rettend zuzugreifen, — —Da hat Gelächter dich und Hohn genarrt! — — —",l00150135,Einsam,"Bredig, Katharina",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
78,"Tritt nicht, wenn ich gestorben bin,Tritt nicht in die Totenkammer hinein,Daß nicht dein Auge, von Mitleid feucht,Sich senk' auf mein schlummerndes Lid vielleicht,Daß nicht leis zuckend sich deine HandLeg' auf mein Herz, das die Ruhe fand,Daß nicht eine Träne sich dir entringtUnd brennend auf meine Stirne sinkt,Daß nicht ein Wort von der Lippe dir töntUnd dumpf durch mein starrendes Hirn erdröhnt,Tritt nicht in die Kammer, von ferne steh,Sprich ein Gebet mir und weiter geh.Tritt leise auf, geh vorüber sacht,Daß nicht bei deinem Schritt erwachtAll das, was endlich zur Ruhe kam:Bitterer Gram,Brennendes Herzweh, verzehrende Glut,Die erloschen ruht! —All das Leid um dich,Das erblich.O wenn ich werde gestorben sein,Tritt nicht in die Totenkammer ein!",l00150069,Tritt nicht ein,"Schanz, Pauline",1,22,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
79,"Die Erde hat gerungen um den Frieden,Sie hat gekämpft um ihn mit starkem Mut —Aus Herzenswunden floß ihr rotes Blut —Doch hat er sie das ganze Jahr gemieden.Nun ist die Hoffnung auch von ihr geschieden,Und sterbensmüde legt sie sich zur Ruh. —Der erste Schnee deckt alles Leiden zu —Und sieh — es naht der heil'ge Weihnachtsfrieden.",l00150187,Winter,"Gebsattel, Marie von [alt. Gebsattel, Marie Freiin von] [alt. Gebsattel, Marie Freiin von]",1,8,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
80,"Das faß ich nicht, wie ihr so ruhvoll lebt,Und euch kein Ahnen sagt, wie schwer ich leide.Und wie auf eines Messers schmaler SchneideMein armes pfadverirrtes Schicksal schwebt!Uns schirmt der einen alten Heimat Dach,Zu einem Tische heben wir die Hände,Und ist doch heut an meiner Wege WendeNicht Mutteraug' noch Vatersorge wach!",l00150028,Schicksalswende,"Strauß und Torney, Lulu von",2,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
81,"Nacht ist's. — Tiefe, schwarze StilleBlickt herein ins helle Zimmer,Wo die Lampe traulich brennetDir und mir. — Im Dorfe untenBellen ferne her die Hunde;Nur gedämpft dringt jener lauteLärm an unser beider Ohren.Vor dem Fenster bläht der NachtwindDie Gardinen uns zu BogenWie der Schiffe Segel zweie,Auf dem Meer im Dunkel fahrend.Und der Nachtwind spielt ein Lied unsAuf den Saiten unsrer Seelen.Und sein Singen weckt das ZitternDer Empfindung in uns beidenBis zum Übermaß des Schauerns — — —Und zwei Tränen fühl ich gleiten,Die den Augen sind entflossenDir und mir — — —",l00150046,Nachtlied,"Naumann, Dora",1,19,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
82,"Herr, wenn du jemals gegen mich verstummtest!Wenn dieser stillen Zwiesprach' SeligkeitIn nichts versänke! Ach, wie würd ich messenDen dunklen Abgrund dann — voll Todesleid?Denn meiner Stille warst du der Beleber,Auf meinen stumpfen Wassern du der Glanz.In meinen öden Stunden — du der Inhalt,Auf meiner wunden Stirne du der Kranz.Du bliebst bei mir, als alle mich verließen,Als ich allein in meiner Feste Saal,Als keine Schritte mehr auf meinen Fliesen,Als welk die Gärten und die Wälder fahl.Da sprächst du mir von einem ew'gen Pfade,Von neuer Jugend und von tiefrem Glück,Von größrer Liebe! Herr, die sel'ge GnadeDer stummen Zwiesprach, nimm sie nicht zurück!Wie könntest du so furchtbar mich verstoßen?Die dein Geschöpf und nur in dir gedeiht?Wenn du verstummtest! Ach wie könnt ich fassenDen dunklen Abgrund dann — voll Todesleid.",l00150175,Gebet,"Herbert, M. [Pseud. von Keiter, Therese]",1,20,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
83,"Nächtlich trat ich in das Zimmer,Wo mein Freund am Schreibtisch stand.Leuchtend fiel der LampenschimmerAuf mein festliches Gewand.Mahnend legt ich meine HändeAuf des Denkers müdes Haupt:""Ist die Arbeit nicht zu Ende,Die dich mir so lang geraubt?""""Sieh, das Leben geht vorüber,Ungenossen bleibt die Lust,Unser Blick wird trüb und trüber,Ruh dich aus an meiner Brust.""Langsam hob der Freund die Lider,Sah mich an und sprach kein Wort.Schauernd zogs durch meine Glieder,Und still weinend ging ich fort.",l00150030,Traumbild,"Kaiser, Isabella",4,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
84,"O Herr, o Herr, aus meinen ErdentagenErhebe ich hinauf die BlickeUnd spähe scharf herunter und umher.Wo mündet alles,Was in dieser rätselhaften WeltDem Zeitlichen enteilt,Das Träge neu bewegtUnd unerkannt und unbemerktDen Samen guter Früchte streut?Wo mündet,Was in dumpfem Drucke,Gebundnen GeistesDoch noch Liebe spendet,Was, tausendmal getreten,Sich wieder aufwärts ringt?O Herr, du bist das Meer,Du sammelst alle Wasser,Die Flüsse mit und ohne Namen,Die Nebenflüsse und die Bäche,Die Quellen und die Regentropfen,Die Feuchtigkeit im Erdreich,Die, ungesehen, doch die Erde grünen läßt.Kein Tropfen geht verloren,Ein jeder bringt den SegenDen er nur bringen kann.",l00150178,"O Herr, du bist das Meer!","Gareth, M. H. [Pseud. Huch, Margarete]",4,3,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
85,"Aus tiefgeliebten Dingen wich der GlanzUnd stieg und ließ sie arm und nackt zurückUnd barg sich in der ew'gen Früchte Kranz.Ein karges Schimmern lohnt dem bangen Blick,Ein mattes Rieseln sehnsuchtsvollem Ohr.In stillster Stunde, die das Dunkel wirkt,Begehrt der Glanz, auf Sterbliches zu tauenDie Stimme nahet, die zu Mose sprach:Das Rauschen meines Mantels vor dir her —Kein irdisch Auge wird mein Antlitz schauen.",l00150163,Aus tiefgeliebten Dingen wich der Glanz,"Susmann, Margarete [alt. Susmann, Margareta; Susman, Margarete]",2,5,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
86,"Oft reckt sich etwas dunkel auf in mir,Was stärker ist und trotziger als ich,In Waffen stehts und fordert alle WeltZum Kampf heraus — zum Kampf um mich.Um mich, — um das, was ich im Tiefsten bin,Bis tausendstimmig dann der Hohn erwacht,Und tausend Hände heben Stein um Stein.Die fängt's wie Bälle in der Luft und lacht,Und lacht und türmt sie riesig in die Höh,Bis eine Mauer rings um mich erscheint,Doch — hinter dieser harten Mauer stehIch wie ein Kind, das bang im Dunkeln weint.",l00150121,Trotz,"Grosse, Martha",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
87,"Feine, weiche SeelenfädenSpinnen sich von früh bis abends,Liebster, dir um deine Seele!Und aus feinem, weißem FadenWebe ich von dem GespinsteFeste, seidenklare Bande,Die dich, Liebster, halten sollen.Und aus dünnem SpinngewebeSolche eisenstarke Fesseln —Die verbinden uns auf ewig.Hüte dich, sie zu zerschneiden!Feinster Seelennerven FasernWürden zuckend uns die Herzen,Die zu eng verbundnen, rühren.Unter überstarken QualenWürden sich die Wunden röten —Und verzuckend und verendendWürdest du zwei Herzen töten.",l00150045,Engste Bande,"Naumann, Dora",1,18,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
88,"Im Feld ein Mädchen singt —Vielleicht ist ihr Liebster gestorben,Vielleicht ist ihr Glück verdorben,Daß ihr Lied so traurig klingt.Das Abendrot verglüht —Die Weiden stehn und schweigen —Und immer noch so eigenTönt fern das traurige Lied. —Der letzte Ton verklingt, —Ich möchte zu ihr gehen.Wir müßten uns wohl verstehen,Da sie so traurig singt.",l00150155,Im Feld ein Mädchen singt,"Susmann, Margarete [alt. Susmann, Margareta; Susman, Margarete]",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
89,"Su, su, summ-summ summ summ —Der Nebel fällt, ein Flüstern geht um,Nun will unser Mütterlein schlafen.Der schmerzgepeinigte, matte Schoß,Die Tränen, die sie in Quellen ergoßDie Pfeile, die sie trafen.Sie haben sie alle so müd' gemacht,Nun ist sie verträumt, nun webt ganz sachtDer Herbst eine Blätterdecke.Darunter findet die Erde Ruh',Der Himmel zieht seinen Vorhang zu,Die Sonne schielt um die Ecke.Su, su, summ-summ summ summ —Der Nebel fällt, ein Flüstern geht um,Ein Flüstern, daß keiner sie wecke.",l00150186,November,"Eck, Miriam",5,3,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",b'1911',"Huch, Margarete"
